Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue
3063-QFSZL,Female,37,No,0,San Jose,95135,37.28682,-121.723877,0,1,Offer E,Yes,13.01,No,Yes,Cable,4,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.4,55.4,0,0,13.01,68.41,Churned,Competitor,Competitor had better devices,68.41
3066-RRJIO,Female,29,No,0,San Francisco,94132,37.722302,-122.491129,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0,0,13.04,82.99,Churned,Competitor,Competitor made better offer,82.99
3068-OMWZA,Male,77,No,0,Round Mountain,96084,40.923558,-122.059933,0,1,None,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0,10,49.6,148.4,Churned,Competitor,Competitor made better offer,148.4
3069-SSVSN,Female,50,No,0,Hilmar,95324,37.394536,-120.890747,0,1,None,No,0,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,25.85,25.85,0,0,0,25.85,Joined,NULL,NULL,25.85
3070-DVEYC,Male,78,No,0,Williams,95987,39.117537,-122.284654,0,7,None,Yes,32.4,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,545.15,0,0,226.8,771.95,Churned,Attitude,Attitude of support person,110.2785714
3070-FNFZQ,Female,48,Yes,1,Happy Camp,96039,41.831901,-123.487478,1,23,Offer D,Yes,39.59,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,478.75,0,0,910.57,1389.32,Stayed,NULL,NULL,60.40521739
3071-VBYPO,Male,38,Yes,2,Whittier,90604,33.929704,-118.01208,1,3,Offer E,Yes,33.3,No,Yes,Fiber Optic,12,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,248.4,0,0,99.9,348.3,Joined,NULL,NULL,116.1
3074-GQWYX,Male,30,No,0,San Diego,92117,32.825086,-117.199424,0,5,None,Yes,46.88,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,357.75,0,0,234.4,592.15,Churned,Competitor,Competitor made better offer,118.43
3077-RSNTJ,Female,29,Yes,3,Long Beach,90807,33.830099,-118.182239,9,6,None,Yes,5.52,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,113.5,0,0,33.12,146.62,Stayed,NULL,NULL,24.43666667
3078-ZKNTS,Female,45,Yes,1,Rancho Santa Fe,92091,32.99356,-117.207121,7,13,None,Yes,5.58,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.75,246.7,0,0,72.54,319.24,Stayed,NULL,NULL,24.55692308
3079-BCHLN,Male,26,Yes,0,Wishon,93669,37.287758,-119.548156,0,47,Offer B,Yes,43.2,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,942.95,0,0,2030.4,2973.35,Stayed,NULL,NULL,63.26276596
3082-VQXNH,Male,62,Yes,0,Hat Creek,96040,40.789799,-121.474529,1,3,Offer E,No,0,No,Yes,DSL,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,94.4,0,0,0,94.4,Joined,NULL,NULL,31.46666667
3082-WQRVY,Male,73,Yes,0,Stockton,95203,37.954089,-121.329761,8,14,None,Yes,45.76,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.65,228.65,0,0,640.64,869.29,Stayed,NULL,NULL,62.09214286
3082-YVEKW,Female,62,Yes,2,Yucca Valley,92284,34.159534,-116.425984,10,23,None,Yes,33.02,Yes,Yes,DSL,12,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,77.15,1759.4,0,0,759.46,2518.86,Stayed,NULL,NULL,109.5156522
3085-QUOZK,Female,55,No,0,Alpine,91901,32.827184,-116.703729,0,1,Offer E,Yes,34.48,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.95,43.95,0,0,34.48,78.43,Churned,Attitude,Attitude of service provider,78.43
3088-FVYWK,Male,37,Yes,3,Mc Kittrick,93251,35.38381,-119.730885,3,53,Offer B,Yes,33.31,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.55,1336.1,37.37,0,1765.43,3064.16,Stayed,NULL,NULL,57.81433962
3088-LHEFH,Female,28,No,0,Pollock Pines,95726,38.733908,-120.453416,0,11,Offer D,Yes,10.06,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,929.3,0,0,110.66,1039.96,Stayed,NULL,NULL,94.54181818
3090-LETTY,Male,54,No,2,San Diego,92130,32.957195,-117.202542,0,2,None,Yes,14.88,Yes,Yes,DSL,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0,0,29.76,164.36,Joined,NULL,NULL,82.18
3090-QFUVD,Female,48,No,0,Reedley,93654,36.636638,-119.421842,0,1,None,Yes,4.09,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,0,0,4.09,24.39,Joined,NULL,NULL,24.39
3091-FYHKI,Male,64,No,0,Harbor City,90710,33.798266,-118.300237,0,1,Offer E,No,0,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,35.45,0,0,0,35.45,Churned,Dissatisfaction,Network reliability,35.45
3094-JOJAI,Male,63,No,0,Maxwell,95955,39.281194,-122.226568,0,18,None,Yes,4.38,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.15,1387,0,0,78.84,1465.84,Stayed,NULL,NULL,81.43555556
3096-GKWEB,Male,42,Yes,0,Bakersfield,93306,35.449881,-118.841442,1,18,None,Yes,34.17,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,0,0,615.06,2306.96,Stayed,NULL,NULL,128.1644444
3096-IZETN,Female,32,No,0,Lomita,90717,33.794209,-118.317354,0,12,Offer D,Yes,42.55,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.1,947.3,0,0,510.6,1457.9,Churned,Attitude,Attitude of support person,121.4916667
3096-JRDSO,Female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0,0,275.13,3142.88,Churned,Competitor,Competitor made better offer,116.402963
3097-FQTVJ,Female,23,No,0,Denair,95316,37.524721,-120.757977,0,41,Offer B,Yes,10.09,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20,810.3,0,0,413.69,1223.99,Stayed,NULL,NULL,29.85341463
3097-IDVPU,Male,51,Yes,2,Los Angeles,90012,34.065875,-118.238728,10,19,Offer D,Yes,9.47,Yes,Yes,DSL,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0,120,179.93,1210.38,Stayed,NULL,NULL,63.70421053
3097-NNSPB,Female,42,No,0,Valley Ford,94972,38.339996,-122.935056,0,2,Offer E,Yes,14.7,No,Yes,DSL,13,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.05,91.1,0,40,29.4,160.5,Churned,Competitor,Competitor had better devices,80.25
3097-NQYSN,Male,73,Yes,0,San Jose,95139,37.218705,-121.762429,3,2,None,Yes,4.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0,40,8.38,204.73,Churned,Competitor,Competitor had better devices,102.365
3097-PYWXL,Female,30,Yes,2,New Cuyama,93254,34.956577,-119.750142,1,4,None,Yes,28.55,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,0,0,114.2,197.1,Stayed,NULL,NULL,49.275
3099-OONVS,Male,34,Yes,1,Crockett,94525,38.049292,-122.228415,6,25,Offer C,Yes,37.97,No,Yes,DSL,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.3,1296.8,0,0,949.25,2246.05,Stayed,NULL,NULL,89.842
3106-ULWFW,Female,32,Yes,0,Fontana,92337,34.049671,-117.468896,0,8,Offer E,Yes,26.41,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,627.4,0,0,211.28,838.68,Churned,Competitor,Competitor had better devices,104.835
3113-IWHLC,Male,24,No,0,Strathmore,93267,36.141319,-119.129075,0,5,None,Yes,41.29,No,Yes,DSL,51,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.8,274.35,0,0,206.45,480.8,Stayed,NULL,NULL,96.16
3115-CZMZD,Male,24,No,0,Independence,93526,36.869584,-118.189241,0,10,None,Yes,13.16,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,202.5,0,0,131.6,334.1,Stayed,NULL,NULL,33.41
3118-UHVVQ,Female,41,Yes,0,Calpine,96124,39.672813,-120.456699,8,68,Offer A,Yes,17.12,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.8,1911.5,0,0,1164.16,3075.66,Stayed,NULL,NULL,45.23029412
3120-FAZKD,Male,19,Yes,2,El Portal,95318,37.654551,-119.822984,7,54,Offer B,Yes,41.58,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.05,1230.9,0,0,2245.32,3476.22,Stayed,NULL,NULL,64.37444444
3125-RAHBV,Male,24,No,0,Rocklin,95765,38.823278,-121.281856,0,22,Offer D,Yes,23.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.3,467.15,0,0,506.66,973.81,Stayed,NULL,NULL,44.26409091
3126-WQMGH,Female,19,Yes,0,Yorba Linda,92887,33.884073,-117.732197,6,49,None,Yes,28.42,Yes,Yes,DSL,41,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,52.15,2583.75,0,50,1392.58,4026.33,Stayed,NULL,NULL,82.17
3128-YOVTD,Female,29,Yes,2,Forbestown,95941,39.531028,-121.24807,6,51,None,Yes,2.53,No,Yes,Fiber Optic,71,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,4018.55,0,0,129.03,4147.58,Stayed,NULL,NULL,81.32509804
3129-AAQOU,Female,50,Yes,2,Trabuco Canyon,92679,33.631119,-117.567346,4,19,Offer D,Yes,38.43,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,485.9,0,0,730.17,1216.07,Stayed,NULL,NULL,64.00368421
3130-ICDUP,Female,56,No,1,Hercules,94547,37.991259,-122.214945,0,2,None,Yes,5.3,Yes,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,188.1,0,0,10.6,198.7,Joined,NULL,NULL,99.35
3131-NWVFJ,Female,56,Yes,0,Pioneer,95666,38.546999,-120.271114,9,14,None,Yes,19.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.55,294.5,0,0,266.42,560.92,Stayed,NULL,NULL,40.06571429
3132-TVFDZ,Male,70,Yes,0,Glendale,91202,34.167926,-118.267539,1,57,None,No,0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0,2560.88,Churned,Attitude,Attitude of support person,44.9277193
3137-LUPIX,Female,58,No,0,Yucca Valley,92284,34.159534,-116.425984,0,4,None,Yes,1.1,Yes,Yes,Cable,19,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,253,0,0,4.4,257.4,Stayed,NULL,NULL,64.35
3137-NYQQI,Male,32,Yes,0,Palmdale,93550,34.536232,-118.082935,2,17,Offer D,Yes,45.35,No,Yes,DSL,11,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.8,1175.6,0,0,770.95,1946.55,Stayed,NULL,NULL,114.5029412
3138-BKYAV,Male,61,No,0,Kerman,93630,36.727418,-120.123526,0,6,None,Yes,11.97,No,Yes,Fiber Optic,27,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,489.45,0,0,71.82,561.27,Churned,Attitude,Attitude of service provider,93.545
3143-JQEGI,Female,52,Yes,0,San Diego,92126,32.886925,-117.152162,1,13,None,Yes,17.83,No,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.35,1222.8,0,0,231.79,1454.59,Churned,Competitor,Competitor made better offer,111.8915385
3144-AUDBS,Female,59,Yes,0,Calexico,92231,32.690654,-115.431225,1,6,Offer E,Yes,6.94,No,Yes,DSL,28,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,270.8,0,0,41.64,312.44,Churned,Competitor,Competitor had better devices,52.07333333
3146-JTQHR,Male,23,Yes,0,San Bruno,94066,37.624436,-122.430661,3,10,Offer D,Yes,39.35,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,189.45,0,0,393.5,582.95,Stayed,NULL,NULL,58.295
3148-AOIQT,Female,23,Yes,0,Sacramento,95837,38.691607,-121.602284,10,69,None,Yes,45.12,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1718.35,0,0,3113.28,4831.63,Stayed,NULL,NULL,70.02362319
3148-BLQJT,Male,33,No,0,Fallbrook,92028,33.362575,-117.299644,0,1,Offer E,Yes,16.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.1,20.1,0,0,16.81,36.91,Churned,Competitor,Competitor made better offer,36.91
3154-HMWUU,Male,28,Yes,0,Winters,95694,38.578604,-122.024579,9,60,Offer B,Yes,31.29,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.5,1198.8,0,0,1877.4,3076.2,Stayed,NULL,NULL,51.27
3156-QLHBO,Male,58,No,1,San Jose,95136,37.270938,-121.851046,0,2,None,Yes,21.18,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,48.35,0,0,42.36,90.71,Joined,NULL,NULL,45.355
3158-MOERK,Female,57,No,0,Hayward,94545,37.62984,-122.120843,0,2,None,Yes,48.34,Yes,Yes,Fiber Optic,28,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,174.8,0,0,96.68,271.48,Churned,Competitor,Competitor offered more data,135.74
3160-TYXLT,Male,37,No,0,Palmdale,93552,34.557711,-118.029441,0,53,Offer B,No,0,No,Yes,DSL,24,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,46.3,2546.85,0,0,0,2546.85,Stayed,NULL,NULL,48.05377358
3164-AALRN,Male,39,No,0,Greenwood,95635,38.921333,-120.897718,0,5,None,Yes,45.25,No,Yes,DSL,22,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,70,347.4,0,10,226.25,583.65,Churned,Competitor,Competitor had better devices,116.73
3164-YAXFY,Male,56,No,0,Coulterville,95311,37.722127,-120.110174,0,57,Offer B,No,0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196,0,0,0,3196,Stayed,NULL,NULL,56.07017544
3165-HDOEW,Male,47,Yes,0,Salida,95368,37.713152,-121.08739,1,1,None,Yes,14.9,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0,0,14.9,60.75,Churned,Other,Don't know,60.75
3170-NMYVV,Female,37,Yes,0,Compton,90222,33.912246,-118.236773,5,50,Offer B,Yes,26.95,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,930.9,0,0,1347.5,2278.4,Stayed,NULL,NULL,45.568
3173-NVMPX,Female,51,Yes,3,Newport Beach,92663,33.62251,-117.927024,1,9,None,Yes,23.36,Yes,Yes,DSL,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,501.2,0,0,210.24,711.44,Stayed,NULL,NULL,79.04888889
3173-WSSUE,Female,22,Yes,2,Canoga Park,91304,34.224377,-118.632656,5,71,None,Yes,22.36,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1415.85,0,0,1587.56,3003.41,Stayed,NULL,NULL,42.3015493
3177-LASXD,Female,43,No,0,Westmorland,92281,33.03679,-115.60503,0,1,None,Yes,40.4,No,Yes,Cable,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.35,71.35,0,0,40.4,111.75,Churned,Dissatisfaction,Poor expertise of phone support,111.75
3178-CIFOT,Female,34,No,0,Amador City,95601,38.431407,-120.8421,0,23,Offer D,Yes,10.41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.65,478.1,0,0,239.43,717.53,Stayed,NULL,NULL,31.19695652
3178-FESZO,Female,45,No,0,Clements,95227,38.227285,-121.02789,0,1,Offer E,Yes,20.23,Yes,Yes,Fiber Optic,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0,0,20.23,120.48,Churned,Other,Don't know,120.48
3179-GBRWV,Male,79,Yes,0,San Gabriel,91775,34.114772,-118.089431,5,21,None,Yes,42.95,No,Yes,DSL,30,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,-3,1339.8,0,0,901.95,2241.75,Stayed,NULL,NULL,106.75
3181-MIZBN,Male,40,Yes,1,Jenner,95450,38.505995,-123.187019,2,16,None,Yes,31.99,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,313.4,0,0,511.84,825.24,Stayed,NULL,NULL,51.5775
3181-VTHOE,Male,19,Yes,0,Browns Valley,95918,39.292334,-121.320597,10,70,None,No,0,No,Yes,DSL,41,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.05,3635.15,0,120,0,3755.15,Stayed,NULL,NULL,53.645
3186-BAXNB,Female,20,No,0,Cottonwood,96022,40.336392,-122.448533,0,1,Offer E,Yes,17.23,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0,0,17.23,108.93,Churned,Attitude,Attitude of service provider,108.93
3190-FZATL,Male,49,No,5,Lakeside,92040,32.909873,-116.906774,0,14,None,Yes,40.66,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,268.4,0,0,569.24,837.64,Stayed,NULL,NULL,59.83142857
3190-ITQXP,Female,42,Yes,1,Ceres,95307,37.553469,-120.952825,7,46,None,Yes,27.65,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.25,890.35,0,0,1271.9,2162.25,Stayed,NULL,NULL,47.00543478
3191-CSNMG,Female,57,Yes,1,Upland,91784,34.141146,-117.655583,5,3,Offer E,Yes,23.72,No,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,239.45,0,0,71.16,310.61,Joined,NULL,NULL,103.5366667
3192-LNKRK,Male,63,Yes,1,San Joaquin,93660,36.600193,-120.153393,10,34,None,Yes,5.65,No,Yes,Fiber Optic,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,84.05,2909.95,0,0,192.1,3102.05,Stayed,NULL,NULL,91.23676471
3195-TQDZX,Male,19,No,0,Elk Creek,95939,39.53222,-122.594879,0,3,None,Yes,1.57,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.25,61.45,0,0,4.71,66.16,Joined,NULL,NULL,22.05333333
3196-NVXLZ,Female,23,No,0,Orange Cove,93646,36.633498,-119.298895,0,25,Offer C,Yes,9.57,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,84.6,2088.05,0,0,239.25,2327.3,Stayed,NULL,NULL,93.092
3197-ARFOY,Female,67,No,0,Ontario,91761,34.035602,-117.591528,0,19,None,Yes,7.95,No,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,105,2007.25,0,20,151.05,2178.3,Stayed,NULL,NULL,114.6473684
3198-VELRD,Female,47,Yes,0,Marina Del Rey,90292,33.977468,-118.445475,1,3,None,Yes,38.09,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85,0,0,114.27,379.12,Churned,Competitor,Competitor had better devices,126.3733333
3199-XGZCY,Female,51,No,0,Granada Hills,91344,34.291273,-118.505104,0,8,None,Yes,18.82,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.25,576.7,0,0,150.56,727.26,Stayed,NULL,NULL,90.9075
3205-MXZRA,Male,47,No,0,Standish,96128,40.346634,-120.386422,0,26,Offer C,Yes,3.26,No,Yes,DSL,6,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,59.45,1507,0,0,84.76,1591.76,Stayed,NULL,NULL,61.22153846
3211-AAPKX,Male,26,No,0,Woodland,95776,38.694081,-121.694431,0,20,None,Yes,23.22,Yes,Yes,Fiber Optic,59,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,98.55,2031.95,0,0,464.4,2496.35,Stayed,NULL,NULL,124.8175
3211-ILJTT,Male,35,Yes,0,Taft,93268,35.184837,-119.402525,1,17,None,Yes,13.68,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,1214.05,0,0,232.56,1446.61,Churned,Competitor,Competitor had better devices,85.09470588
3212-KXOCR,Male,62,No,0,Inglewood,90302,33.975332,-118.355252,0,52,None,Yes,28.3,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21,1107.2,0,0,1471.6,2578.8,Stayed,NULL,NULL,49.59230769
3213-VVOLG,Male,22,Yes,2,Sun City,92585,33.739412,-117.173334,3,10,None,Yes,36.37,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,0,0,363.7,617.2,Stayed,NULL,NULL,61.72
3217-FZDMN,Female,66,No,0,Los Angeles,90001,33.973616,-118.24902,0,8,Offer E,Yes,5.21,No,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.45,742.95,0,0,41.68,784.63,Churned,Competitor,Competitor had better devices,98.07875
3221-CJMSG,Male,45,No,0,Mira Loma,91752,33.999992,-117.535395,0,24,None,Yes,2.33,No,Yes,DSL,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.1,1269.6,0,0,55.92,1325.52,Stayed,NULL,NULL,55.23
3223-DWFIO,Male,77,No,0,Forks Of Salmon,96031,41.232128,-123.194748,0,4,None,Yes,30.11,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.35,261.65,0,0,120.44,382.09,Stayed,NULL,NULL,95.5225
3223-WZWJM,Male,36,No,0,Petrolia,95558,40.274302,-124.210902,0,26,None,Yes,14.3,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.95,2254.2,0,0,371.8,2626,Churned,Competitor,Competitor offered higher download speeds,101
3229-USWAR,Female,40,No,0,San Francisco,94129,37.797526,-122.464531,0,34,Offer C,Yes,5.32,No,Yes,DSL,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.95,2727.3,0,0,180.88,2908.18,Stayed,NULL,NULL,85.53470588
3230-WYKIR,Male,36,No,0,San Francisco,94110,37.750021,-122.415201,0,18,None,Yes,12.5,Yes,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82,1425.45,0,0,225,1650.45,Churned,Dissatisfaction,Product dissatisfaction,91.69166667
3234-VKACU,Male,21,No,0,Sunol,94586,37.587494,-121.862856,0,2,None,Yes,23.52,No,Yes,DSL,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-8,132.4,0,0,47.04,179.44,Joined,NULL,NULL,89.72
3235-ETOOB,Male,51,Yes,0,San Diego,92109,32.787836,-117.232376,1,8,None,Yes,47.91,No,Yes,Fiber Optic,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,609.9,0,0,383.28,993.18,Churned,Competitor,Competitor made better offer,124.1475
3237-AJGEH,Female,43,Yes,1,Bridgeville,95526,40.372532,-123.525626,1,3,None,No,0,No,Yes,DSL,19,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31,95.05,0,20,0,115.05,Churned,Dissatisfaction,Poor expertise of online support,38.35
3239-TPHPZ,Female,60,Yes,0,Chula Vista,91910,32.636792,-117.054989,10,12,Offer D,Yes,40.34,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,264.55,0,0,484.08,748.63,Stayed,NULL,NULL,62.38583333
3243-ZHOHY,Female,35,No,0,Escondido,92025,33.081478,-117.033814,0,16,Offer D,Yes,20.65,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,296.15,0,0,330.4,626.55,Stayed,NULL,NULL,39.159375
3244-DCJWY,Female,27,No,0,Bakersfield,93312,35.392599,-119.245341,0,1,Offer E,Yes,23,No,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0,0,23,93.25,Churned,Competitor,Competitor had better devices,93.25
3247-MHJKM,Male,27,No,0,Upland,91784,34.141146,-117.655583,0,1,None,Yes,42.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,0,0,42.15,62.35,Joined,NULL,NULL,62.35
