Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue,RunningRecurringMonthlyRevenue
1971-DTCZB,Female,52,Yes,0,Yreka,96097,41.764869,-122.671316,6,72,None,Yes,42.64,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.95,6468.6,0,0,3070.08,9538.68,Stayed,NULL,NULL,132.4816667,108992.3125
0576-WNXXC,Male,70,Yes,0,Parlier,93648,36.622237,-119.521126,1,27,None,Yes,39.49,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0,0,1066.23,3576.43,Churned,Dissatisfaction,Service dissatisfaction,132.4603704,109124.7728
8597-CWYHH,Male,50,No,0,Torrance,90502,33.833181,-118.292062,0,43,None,Yes,41.22,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.35,3921.3,0,0,1772.46,5693.76,Stayed,NULL,NULL,132.4130233,109257.1858
0931-MHTEM,Female,36,No,0,Big Bar,96010,40.775272,-123.287414,0,54,None,Yes,34.27,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,0,0,1850.58,7150.23,Stayed,NULL,NULL,132.4116667,109389.5975
6467-CHFZW,Male,61,Yes,1,Los Angeles,90028,34.099869,-118.326843,1,47,None,Yes,31.35,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,4749.15,0,0,1473.45,6222.6,Churned,Competitor,Competitor had better devices,132.3957447,109786.7988
1568-LJSZU,Male,39,Yes,0,Harbor City,90710,33.798266,-118.300237,4,68,Offer A,Yes,38.38,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0,0,2609.84,9002.69,Stayed,NULL,NULL,132.3925,109919.1913
7137-RYLPP,Male,75,Yes,0,Paskenta,96074,39.884395,-122.587513,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15,0,0,1724.57,4895.72,Churned,Competitor,Competitor offered higher download speeds,132.3167568,110051.5081
1587-FKLZB,Male,79,Yes,0,Santa Barbara,93101,34.419203,-119.710008,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0,0,1904.76,8726.91,Churned,Competitor,Competitor had better devices,132.2259091,110183.734
2674-MLXMN,Female,73,No,0,Richmond,94801,37.945288,-122.383941,0,71,Offer A,Yes,34.36,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,3.33,0,2439.56,9387.38,Stayed,NULL,NULL,132.2166197,110315.9506
5206-XZZQI,Male,56,No,0,Orange,92867,33.81859,-117.821288,0,53,Offer B,Yes,49.21,No,Yes,Fiber Optic,29,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,80.6,4348.1,39.45,90,2608.13,7006.78,Stayed,NULL,NULL,132.2033962,110448.154
1548-FEHVL,Male,40,Yes,0,Weed,96094,41.465121,-122.380947,6,61,None,Yes,27.66,Yes,Yes,Fiber Optic,29,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.2,6375.2,0,0,1687.26,8062.46,Stayed,NULL,NULL,132.1714754,110580.3255
2697-NQBPF,Male,51,No,0,Fulton,95439,38.493888,-122.777141,0,34,None,Yes,28,Yes,Yes,Fiber Optic,18,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,3540.65,0,0,952,4492.65,Stayed,NULL,NULL,132.1367647,110844.6272
6904-JLBGY,Female,78,No,0,Salinas,93905,36.667794,-121.601306,0,72,Offer A,Yes,14.94,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.35,8436.25,0,0,1075.68,9511.93,Stayed,NULL,NULL,132.1101389,110976.7374
1428-IEDPR,Male,54,No,0,Sacramento,95816,38.574856,-121.46504,0,52,None,Yes,20.8,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.3,5731.4,3.85,60,1081.6,6869.15,Stayed,NULL,NULL,132.0990385,111108.8364
2722-VOJQL,Male,30,No,0,San Diego,92126,32.886925,-117.152162,0,64,None,Yes,24.23,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.65,6903.1,0,0,1550.72,8453.82,Churned,Other,Don't know,132.0909375,111240.9273
2408-TZMJL,Male,43,Yes,0,Gualala,95445,38.848082,-123.50608,1,59,Offer B,Yes,22.71,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0,0,1339.89,7787.94,Churned,Dissatisfaction,Network reliability,131.9989831,111504.9363
8910-ICHIU,Female,27,No,0,Essex,92332,34.9436,-115.287901,0,46,Offer B,Yes,30.6,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,0,0,1407.6,6071.8,Stayed,NULL,NULL,131.9956522,111636.932
4361-BKAXE,Female,23,No,0,Boulder Creek,95006,37.171727,-122.142961,0,41,Offer B,Yes,21.56,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.5,4527.45,0,0,883.96,5411.41,Churned,Competitor,Competitor made better offer,131.9856098,111768.9176
7519-JTWQH,Female,30,No,0,Calipatria,92233,33.143826,-115.497485,0,69,Offer A,Yes,23.92,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0,0,1650.48,9105.93,Stayed,NULL,NULL,131.97,111900.8876
0742-LAFQK,Male,52,Yes,0,Fullerton,92833,33.877639,-117.961212,1,72,None,Yes,28.86,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.15,7422.1,0,0,2077.92,9500.02,Stayed,NULL,NULL,131.9447222,112164.7834
8402-EIVQS,Male,40,Yes,0,Frazier Park,93222,34.907911,-119.234281,8,67,Offer A,Yes,31.41,No,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,6733.15,0,0,2104.47,8837.62,Stayed,NULL,NULL,131.9047761,112428.6232
1730-ZMAME,Female,74,No,0,Ontario,91762,34.057256,-117.667677,0,32,None,Yes,48.62,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,79.5,2665,0,0,1555.84,4220.84,Stayed,NULL,NULL,131.90125,112560.5245
7607-QKKTJ,Male,25,Yes,2,Loma Linda,92354,34.049315,-117.255974,6,45,None,Yes,33.45,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,95,4368.85,0,60,1505.25,5934.1,Stayed,NULL,NULL,131.8688889,112692.3933
4831-EOBFE,Male,43,Yes,0,Mountain Ranch,95246,38.264262,-120.515133,1,29,None,Yes,40.49,No,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,94.65,2649.15,0,0,1174.21,3823.36,Churned,Other,Don't know,131.84,112956.0792
8100-PNJMH,Male,39,Yes,0,Glennville,93226,35.735694,-118.738483,2,68,None,Yes,41.61,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.85,6132.7,0,0,2829.48,8962.18,Stayed,NULL,NULL,131.7967647,113483.3643
1771-OADNZ,Male,70,Yes,0,Pauma Valley,92061,33.313828,-116.940501,1,29,Offer C,Yes,35.38,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.9,2745.2,0,50,1026.02,3821.22,Churned,Price,Extra data charges,131.7662069,113878.7049
7821-DPRQE,Male,25,Yes,0,Stockton,95207,38.002125,-121.324979,2,68,Offer A,Yes,24.01,Yes,Yes,Fiber Optic,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.7,7320.9,0,0,1632.68,8953.58,Stayed,NULL,NULL,131.6702941,114273.8552
2153-MREFK,Female,55,Yes,0,Fawnskin,92333,34.274846,-116.937581,1,37,None,Yes,30.16,Yes,Yes,Fiber Optic,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.2,3754.6,0,0,1115.92,4870.52,Churned,Attitude,Attitude of support person,131.6356757,114405.4909
4627-MIHJH,Female,72,No,0,Stockton,95210,38.033219,-121.297433,0,69,None,Yes,23.4,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.25,7467.55,0,0,1614.6,9082.15,Stayed,NULL,NULL,131.6253623,114537.1163
6284-KMNUF,Female,33,Yes,0,Twentynine Palms,92278,34.457829,-116.139589,10,56,Offer B,Yes,37.5,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98,5270.6,0,0,2100,7370.6,Stayed,NULL,NULL,131.6178571,114668.7341
9680-NIAUV,Female,42,Yes,0,West Hills,91307,34.199787,-118.68493,7,72,Offer A,Yes,18.66,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,8129.3,0,0,1343.52,9472.82,Stayed,NULL,NULL,131.5669444,114931.8998
3842-IYKUE,Female,28,No,0,San Leandro,94579,37.687264,-122.15728,0,35,Offer C,Yes,45.14,Yes,Yes,Fiber Optic,41,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,85.3,2917.5,23.89,130,1579.9,4603.51,Churned,Competitor,Competitor offered more data,131.5288571,115063.4287
1855-AGAWH,Male,27,Yes,0,Bell,90201,33.970343,-118.171368,2,31,None,Yes,36.69,No,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.8,2939.8,0,0,1137.39,4077.19,Stayed,NULL,NULL,131.5222581,115194.9509
1104-TNLZA,Male,67,Yes,0,Klamath River,96050,41.816595,-122.948287,8,28,Offer C,Yes,24.35,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.8,2998,0,0,681.8,3679.8,Stayed,NULL,NULL,131.4214286,115589.3074
2357-COQEK,Female,79,No,0,Atherton,94027,37.454924,-122.203168,0,28,None,Yes,28.14,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65,0,0,787.92,3678.57,Churned,Competitor,Competitor made better offer,131.3775,115720.6849
4191-XOVOM,Male,25,No,0,Oakland,94611,37.828416,-122.216005,0,63,Offer B,Yes,22.73,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,6713.2,0,130,1431.99,8275.19,Stayed,NULL,NULL,131.3522222,115983.3921
2371-KFUOG,Male,54,No,0,Escondido,92025,33.081478,-117.033814,0,58,Offer B,Yes,32.67,No,Yes,Fiber Optic,14,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.15,5720.95,0,0,1894.86,7615.81,Stayed,NULL,NULL,131.307069,116114.6992
4840-ORQXB,Female,67,No,0,Sierra Madre,91024,34.168686,-118.057505,0,56,None,Yes,27.64,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.75,5841.35,36.52,0,1547.84,7352.67,Stayed,NULL,NULL,131.2976786,116377.3018
1810-BOHSY,Male,63,Yes,0,Vacaville,95687,38.333133,-121.920151,7,51,Offer B,Yes,35,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,96.4,4911.05,0,0,1785,6696.05,Stayed,NULL,NULL,131.295098,116508.5969
2234-XADUH,Female,30,Yes,2,Amboy,92304,34.559882,-115.637164,4,72,None,Yes,29.66,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.2,7362.9,45.38,0,2135.52,9453.04,Stayed,NULL,NULL,131.2922222,116639.8892
3597-MVHJT,Female,49,No,0,Brawley,92227,33.03933,-115.191857,0,27,None,Yes,35.17,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,2595.25,0,0,949.59,3544.84,Stayed,NULL,NULL,131.2903704,116771.1795
9513-DXHDA,Male,58,No,0,Auburn,95603,38.912881,-121.082766,0,27,None,Yes,49.25,No,Yes,DSL,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,2212.55,0,0,1329.75,3542.3,Stayed,NULL,NULL,131.1962963,117296.0596
7483-IQWIB,Male,33,Yes,1,Morongo Valley,92256,34.097863,-116.594561,1,37,Offer C,Yes,38.89,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0,0,1438.93,4854.18,Stayed,NULL,NULL,131.1940541,117427.2537
4789-KWMXN,Male,42,Yes,0,Tuolumne,95379,37.939768,-120.188002,1,47,Offer B,Yes,19.02,Yes,Yes,Fiber Optic,17,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.85,5275.8,4.93,0,893.94,6164.81,Churned,Price,Price too high,131.1661702,117689.5998
1444-VVSGW,Male,51,Yes,0,Los Molinos,96055,40.059385,-122.091481,1,70,Offer A,Yes,17.17,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,115.65,7968.85,0,10,1201.9,9180.75,Churned,Dissatisfaction,Product dissatisfaction,131.1535714,117951.9107
4377-VDHYI,Male,29,Yes,3,Patterson,95363,37.410236,-121.320337,6,32,None,Yes,36.65,No,Yes,Fiber Optic,69,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-7,3023.85,0,0,1172.8,4196.65,Stayed,NULL,NULL,131.1453125,118083.056
5307-DZCVC,Female,78,Yes,0,Sacramento,95835,38.685069,-121.543709,0,32,Offer C,Yes,48.95,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,0,0,1566.4,4195,Churned,Price,Extra data charges,131.09375,118345.275
4673-KKSLS,Female,56,No,0,Oakland,94605,37.758019,-122.138678,0,31,None,Yes,40.92,No,Yes,Fiber Optic,20,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,87.6,2724.25,0,70,1268.52,4062.77,Stayed,NULL,NULL,131.0570968,118476.3321
6963-EZQEE,Male,69,Yes,0,Midpines,95345,37.581496,-119.972762,4,70,None,Yes,40.94,Yes,Yes,DSL,8,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,88.55,6306.5,0,0,2865.8,9172.3,Stayed,NULL,NULL,131.0328571,118869.4412
0730-KOAVE,Male,53,No,0,Redwood City,94062,37.410567,-122.297152,0,30,Offer C,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0,0,1249.8,3929.5,Stayed,NULL,NULL,130.9833333,119131.4245
0407-BDJKB,Male,59,Yes,0,San Francisco,94114,37.758085,-122.434801,1,60,None,Yes,35.22,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,0,0,2113.2,7856.1,Churned,Dissatisfaction,Service dissatisfaction,130.935,119393.3045
1910-FMXJM,Female,59,Yes,0,Colton,92324,34.030915,-117.273201,8,36,None,Yes,49.33,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0,0,1775.88,4713.53,Stayed,NULL,NULL,130.9313889,119524.2359
2988-GBIVW,Female,68,Yes,0,Knights Landing,95645,38.875508,-121.765866,10,70,None,Yes,38.5,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,0,0,2695,9165.1,Stayed,NULL,NULL,130.93,119655.1659
5312-IRCFR,Female,21,Yes,3,Nice,95464,39.12334,-122.838198,8,64,None,Yes,37.47,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.85,5980.75,0,0,2398.08,8378.83,Stayed,NULL,NULL,130.9192188,119786.0852
1162-ECVII,Male,66,Yes,0,Fresno,93704,36.799648,-119.801247,1,72,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.75,7932.5,0,140,1349.28,9421.78,Stayed,NULL,NULL,130.8580556,120309.5839
8384-FZBJK,Female,37,Yes,3,San Mateo,94404,37.556094,-122.272437,1,57,None,Yes,32.37,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,5611.7,0,0,1845.09,7456.79,Stayed,NULL,NULL,130.8208772,120440.4048
0048-LUMLS,Male,23,Yes,3,Moss Beach,94038,37.515556,-122.502311,1,37,Offer C,Yes,43.01,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,3247.55,0,0,1591.37,4838.92,Stayed,NULL,NULL,130.7816216,120571.1864
2675-DHUTR,Male,80,Yes,0,Big Pine,93513,37.245505,-118.062943,8,58,None,Yes,31.11,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.9,5780.7,0,0,1804.38,7585.08,Stayed,NULL,NULL,130.7772414,120701.9636
2368-GAKKQ,Female,28,No,0,Sylmar,91342,34.321621,-118.399841,0,70,Offer A,Yes,17.32,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,7939.25,0,0,1212.4,9151.65,Stayed,NULL,NULL,130.7378571,121094.2283
9053-EJUNL,Male,35,No,0,Mecca,92254,33.543835,-115.993906,0,41,Offer B,Yes,41.85,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,3645.75,2.21,0,1715.85,5359.39,Stayed,NULL,NULL,130.7168293,121224.9451
4670-TABXH,Male,53,Yes,0,Hawthorne,90250,33.914775,-118.348083,6,72,None,Yes,22.95,Yes,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.75,7758.9,0,0,1652.4,9411.3,Stayed,NULL,NULL,130.7125,121355.6576
8561-NMTBD,Female,20,Yes,3,Lawndale,90260,33.88856,-118.351813,3,67,None,Yes,20.41,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,112.35,7388.45,0,0,1367.47,8755.92,Stayed,NULL,NULL,130.6853731,121617.0342
2519-FAKOD,Male,30,No,0,Tehachapi,93561,35.073777,-118.652112,0,38,Offer C,Yes,31.27,Yes,Yes,Fiber Optic,85,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,3777.15,0,0,1188.26,4965.41,Churned,Competitor,Competitor had better devices,130.6686842,121878.3782
1169-SAOCL,Male,45,No,0,Brookdale,95007,37.106902,-122.100006,0,49,None,Yes,22.52,Yes,Yes,Fiber Optic,25,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.65,5168.1,0,130,1103.48,6401.58,Stayed,NULL,NULL,130.6444898,122139.6756
5172-RKOCB,Male,28,Yes,0,Piercy,95587,39.955587,-123.681175,0,72,None,Yes,21.26,Yes,Yes,Fiber Optic,53,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.95,7875,0,0,1530.72,9405.72,Stayed,NULL,NULL,130.635,122531.5889
1899-VXWXM,Male,55,No,0,San Diego,92130,32.957195,-117.202542,0,48,None,Yes,24.73,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.1,5082.8,0,0,1187.04,6269.84,Churned,Other,Don't know,130.6216667,122662.2106
3348-CFRNX,Female,47,Yes,0,Healdsburg,95448,38.618347,-122.908422,1,28,None,Yes,37.66,No,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,92.35,2602.9,0,0,1054.48,3657.38,Churned,Price,Lack of affordable download/upload speed,130.6207143,122792.8313
3649-JPUGY,Male,26,No,0,San Bernardino,92407,34.250069,-117.393949,0,72,Offer A,Yes,44.46,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.6,6201.95,0,0,3201.12,9403.07,Stayed,NULL,NULL,130.5981944,122923.4295
2560-PPCHE,Female,22,No,0,Huntington Beach,92649,33.721917,-118.043237,0,65,None,Yes,26.83,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.05,6744.25,0,0,1743.95,8488.2,Stayed,NULL,NULL,130.5876923,123054.0172
1481-ZUWZA,Male,52,No,0,Klamath,95548,41.572813,-124.035011,0,28,None,Yes,35.52,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.5,2659.4,0,0,994.56,3653.96,Churned,Dissatisfaction,Service dissatisfaction,130.4985714,123576.2397
2789-CZANW,Female,49,Yes,1,Dublin,94568,37.713926,-121.928425,7,64,Offer B,Yes,21.16,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,0,0,1354.24,8351.54,Stayed,NULL,NULL,130.4928125,123706.7325
7789-CRUVC,Female,77,Yes,0,San Diego,92107,32.741852,-117.243453,1,61,None,Yes,33.75,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,5895.45,0,0,2058.75,7954.2,Stayed,NULL,NULL,130.3967213,124098.0122
5018-GWURO,Female,25,Yes,0,Novato,94949,38.067204,-122.524004,9,56,None,Yes,42.81,Yes,Yes,Fiber Optic,51,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,4902.8,0,0,2397.36,7300.16,Stayed,NULL,NULL,130.36,124358.7622
8645-KOMJQ,Male,20,Yes,2,Orosi,93647,36.600185,-119.175655,1,69,Offer A,Yes,49.16,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81.95,5601.4,0,0,3392.04,8993.44,Stayed,NULL,NULL,130.3397101,124489.1019
2195-ZRVAX,Female,40,Yes,0,Rodeo,94572,38.027218,-122.23463,1,47,None,Yes,44.26,No,Yes,Cable,23,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,4045.65,0,0,2080.22,6125.87,Churned,Other,Don't know,130.3376596,124619.4395
5889-JTMUL,Female,67,Yes,0,Castaic,91384,34.506627,-118.699048,1,50,Offer B,Yes,31.56,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,4888.7,0,50,1578,6516.7,Churned,Price,Price too high,130.334,124749.7735
5893-PYOLZ,Male,55,No,0,San Leandro,94578,37.704384,-122.126703,0,56,Offer B,Yes,49.36,No,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,4534.45,0,0,2764.16,7298.61,Stayed,NULL,NULL,130.3323214,124880.1058
0887-WBJVH,Female,29,Yes,0,Cressey,95312,37.420273,-120.66527,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0,0,2032.55,6904.75,Stayed,NULL,NULL,130.2783019,125010.3841
5371-VYLSX,Female,65,No,0,Long Beach,90814,33.771612,-118.143866,0,50,None,Yes,47.99,Yes,Yes,Fiber Optic,22,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,0,0,2399.5,6513.2,Stayed,NULL,NULL,130.264,125140.6481
3932-IJWDZ,Male,51,No,0,Willits,95490,39.492046,-123.375818,0,45,Offer B,Yes,24.75,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.65,4747.85,0,0,1113.75,5861.6,Stayed,NULL,NULL,130.2577778,125270.9059
3520-FJGCV,Male,47,Yes,1,San Diego,92120,32.807867,-117.060993,2,72,None,Yes,17.3,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,112.6,8126.65,0,0,1245.6,9372.25,Stayed,NULL,NULL,130.1701389,125531.2889
1656-DRSMG,Female,40,No,0,Chico,95973,39.903272,-121.843567,0,63,Offer B,Yes,19.01,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.85,7002.95,0,0,1197.63,8200.58,Stayed,NULL,NULL,130.1679365,125661.4569
